URL,Preferred,Mall,Product Name,Main Category,Sub Category 1,Sub Category 2,Current Rating,Total Rating,Total Sold,Favorite,Start Price Range,Start Discount Range,End Price Range,End Discount Range,Discount Percentage,Free Shipping,Free Shipping Info,Shipping Location,Start Shipping Price Range,End Shipping Price Range,Brand Name,Store Name,Store Ratings,Store Products Count,Store Response Rate,Store Response Time,Store Joined,Store Followers,Shipping From,Vouchers Available,Bundle Details,Coins Available,Product Variation List,Lowest Price Guarantee,Whole Sale,Five Star,Four Star,Three Star,Two Star,One Star,With Comments,With Media,Description
https://shopee.ph/Akari-12-inch-Rechargeable-Oscillating-Fan-(ARF-5313F)-and-GBL-KF807-2-for-Php-1995-i.29256376.1695861514,0,1,Akari 12-inch Rechargeable Oscillating Fan (ARF-5313F) and GBL-KF807 - 2 for Php 1995,Home Appliances,Cooling & Heating,Personal Fan,4.8,,"1,500",,"1,995","3,000",,,34,0,,"Metro Manila, Metro Manila",87,,Akari,akariphilippines,"25,400",,33,within hours,3 years ago,"57,500","Metro Manila, Metro Manila",0,0,1,,0,0,,,18,16,12,,,Highlights:• With Overcharge and over- discharge protection• With dual charging option: AC & DC• With USB Mobile Charger & DC Solar SocketProduct description:• 2 Speed Oscillating Fan• 6V 4.5Ah Sealed Lead Acid Rechargeable Battery• With Night Light Function• With LED Light Indicator:Red Light - Charging IndicatorGreen Light – Power Indicator• Operating Time:o 4 hours (High)o 6 hours (Low)Night Lighto 40 hours (High)• Charging time:o 24  hours**Power cord is hidden at the bottom.Brandless Mini Rechargeable Fan (GBL-KF807)Input Voltage: 5V DCBattery: 3.7V 1200mAh Lithium ionOperating Time: 1.5 hours(High); 3 hours (Medium); 6 hours(Low)Charging Time: 4 hoursBlade Size: 8.890 cmCover Size: 10.795 cmSize: 10.795x8x22.225 cmColor: BlackComes with USB Cable
https://shopee.ph/professional-electric-whisks-hand-Mixer-i.59317358.1636647787,0,0,professional electric whisks hand Mixer,Home Appliances,Small Kitchen Appliances,"Blender, Juicer, & Mixer",4.8,"1,900","4,200","1,100",168,650,,,74,0,,"Metro Manila, Metro Manila",0,,360,jianpfnsm556,"61,400",,61,within hours,32 months ago,"18,900","Metro Manila, Metro Manila",0,0,0,,1,1,"1,400",,35,8,14,,,", Hand Mixer is Compact, safety, convenience and workableEasy operation and cleaning ,Milk Shake Mixer,this Hand Mixer is Ideal for home, office, school and traveling, 100% Brand New And High QualityPowerful 100w Motor and 7 Speeds Including Turbo Setting,Perfect to Whisk, Mix and KneadMultifunctional with Chrome Accessories; x2 Beaters, x2 Dough Hooks,Stylish and Sleek in a White DesignLightweight, Easy to Carry When You Go Out Material: ABS, stainless steel Voltage: 220V 50HZ Powerful, compact Power:180W"
https://shopee.ph/10-15-30ML-Pure-Plant-Natural-lavender-Essential-Oil-Skin-Care-i.143559133.3918750803,0,0,10/15/30ML Pure Plant Natural lavender Essential Oil Skin Care,Home Appliances,Humidifiers & Air Purifiers,Humidifier Oils,4.8,,"2,100",,39,182,224,687,79,0,,"Metro Manila, Metro Manila",50,,No Brand,gzdlph.ph,"9,100",,88,within hours,18 months ago,"2,800",39716,1,1,0,"5ML+Dropper,10ML,15ML,30ML+Dropper",0,0,,,21,9,12,,,"Specification:Brand Name:PHATOILItem Type: lavender Essential OilShelf life:3 yearsGender:UnisexCountry/Region of Manufacture:ChinaSkin Type:All skin typesCertification: FDALavender essential oil effect:Anti-inflammatory and sterilizing, promote skin regeneration. Soothes nerves and improves insomnia.Description:1.100% Pure plant extrat essential oil. 2.Lavender Essential oils are rich in lavender essence, which has a good emollient effect and can make the skin more lubricious.3.It can make the skin more delicate, effectively remove fine lines, wrinkles, neck lines.4.Anti-inflammation and sterilization, anti-infectious diseases, anti-spasm, promoting cell metabolism and cell regeneration function.5.It has the effect of strengthening and contracting microvessels, enhancing the anti-aging effect of the skin.6.This essential oil regulates endocrine, soothes nerves and stress, and relaxes the brain and muscles.7.Rich in botanical extracts to protect the skin's gentle moisture and moisturize the skin.8.Perfect Essential Oils for diffusers, humidifiers, Oil Burners, Spa and Air Purifier.9.It can as gift to sent to your family or friendsMultiple uses :1.Face CareTake 2-5 drops of essential oil added toner or lotion or cream for daily facial care2.Hair Care5 drops into the water to wash your hair, or drop into the shampoo and conditioner used in, or directly tomassage the scalp3. Bady CareTake 4-6 drops of essential oil to join the body massage cream for body massage4.Bath&SpaAdd appropriate amount of essential oil in the bathtub, bath for 15-20 minutes, so that the body can be relaxed5.Foot CareTake 3-6 drops of essential oil into hot water, feet soak 10-15 minutes, relieve stress, promote blood circulation, physical fitness6.Aromatherapy In the aromatherapy instrument by adding 5-6 drops of essential oil, can purify the air, soothing relaxationPackage include:1 x  lavender Essential OilPlease Note:1.The net weight is 10ML. But the capacity of the bottle is more than 10ML,  will not be fully filled in the bottle!3.If pregnant or nursing, consult your doctor before use.4.Keep tightly sealed, keep out of sunlight, keep out of reach of children.5.Avoid contact with eyes.Discontinue if irritation occurs."
https://shopee.ph/45W-Ceiling-LED-Bulb-Fan-Blade-i.50788881.4842080763,0,0,45W Ceiling LED Bulb Fan Blade,Home Appliances,Cooling & Heating,Wall & Ceiling Fan,4.9,,"1,300",,84,99,,,15,0,,"Metro Manila, Metro Manila",0,,No Brand,aikas.kds.ph,"126,500",,73,within hours,34 months ago,"39,800","Metro Manila, Metro Manila",0,0,0,,0,0,,,1,3,5,,,Voltage:85-265V  Bulb Type:Umbrella  LED Type:SMD 2835  Occasion:Bedroom  living room  Product Name: LED PendentI  Lamps Foldable Fan Blade Bulb 95-265V 45W E27 Super Bright Lights Angle Adjustable Home Energy Saving Ceiling LightsItem Code: 449201390Category: LED BulbsShort Description:Item Type: LED Bulbs Power Tolerance: 3% Voltage: 95-265v Average Life (hrs): 30000 hour Beam Angle(°): 90° Color Temperature: Cool White(5500-7000K) Base Type: E27 Occasion: Bedroom Shape: BarQuantity: 1   PiecePackage Size: 11.0 * 11.0 * 11.0 ( cm )Gross Weight/Package: 0.04 ( kg )Color:White
https://shopee.ph/3-in-1-intelligent-sweeper-robot-cleaning-robot-floor-cleaning-dry-wet-sweeper-suction-1800PA-i.165085153.2508310983,1,0,3-in-1 intelligent sweeper robot cleaning robot floor cleaning dry wet sweeper suction 1800PA,Home Appliances,Vacuum Cleaners & Floor Care,Robotic Vacuum,4.7,"1,300","2,500","3,600","1,200","2,080",,,42,0,,"Metro Manila, Metro Manila",0,,BowAI,eminentmall.ph,"2,400",,93,within hours,16 months ago,"3,200","Cebu, Visayas",1,1,0,"white,gray,black",0,0,"1,100",,50,19,13,,,Material: PVCDust Box Capacity: 400MLName: CHAKWAN 007Function: Wet And DryInstallation: RobotDust Storage Type: Dust Box/Dust BucketSpecial Suction Nozzle: Anti-static GrounRemote Control: NoTiming Reservation: NoProduct Type: Robot VacuumsCleaning Route: Random TypeLCD: NoSize(mm): 26x26x6.5
https://shopee.ph/Multifunctional-Rechargeable-Portable-Juicer-Cup-i.35364345.2059834815,0,0,Multifunctional Rechargeable Portable Juicer Cup,Home Appliances,Small Kitchen Appliances,"Blender, Juicer, & Mixer",4.5,,,,175,960,,,82,0,,"Metro Manila, Metro Manila",18,,No Brand,akerman.shop,"171,600",,38,within hours,3 years ago,"84,100","Metro Manila, Metro Manila",0,0,0,"pink,blue,green,violet",1,1,,,16,9,21,,,[product name] : new genos 3S electric juice cup   With USB cable charger.[product material] : edible PC material + food-grade rubber seal + two-page steel cutting head[motor voltage] : 3.7v[product size] : bottom diameter 7.5*23.5cm[product capacity] : 380ml[battery capacity] : 2000mAh[product weight] : 400g[product packaging] : juicer + general purpose
https://shopee.ph/12-Stitch-Sewing-Machine-Mini-Multifunctional-Household-Sewing-Machine-(White)-i.37917613.6151262838,0,0,12 Stitch Sewing Machine Mini Multifunctional Household Sewing Machine (White),Home Appliances,Garment Care,Table-Top Sewing Machine,4.7,,,"1,400","1,539","2,999",,,49,0,,"Metro Manila, Metro Manila",150,167,No Brand,kevinlesterqiu,"12,500",,41,within hours,3 years ago,"11,500","Metro Manila, Metro Manila",1,0,0,,0,0,,,4,3,17,,,"Please rest assured to place an order, we will double check the packaging and shipment Features:12 Stitch Patterns: meet your different needs of DIY sewing.Replaceable Foot: you can change different presser foot(not included) for different needs, for example, zipper sewing.Reverse Sewing: useful for reinforcing the end of seams, ensuring there are no loose ends.With Buttonhole & Overlock FunctionAdjustable Needle Spacing: allow you to customize stitches.Double Thread & Double Speed: help you create neat, straight and firmer stitch.Foot Pedal Included: you can use hand switch or foot pedal to start(can not use simultaneously).LED Sewing Light: for easy threading, and you can see all the little details in your work.Winding Function: convenient for you to wind the bobbin thread.Thread Cutter: no scissors needed, saving your time.Mini Hidden Drawer: on the side of the sewing machine, for the handy storage of accessories like threads, bobbins, needles.Easy to sew sleeves.18cm long ruler is printed on the sewing machine.Handle: make it convenient to carry.EVA Anti-slip Bottom Pads: ensure the machine stay firmly on platform, safe to use.Multiple Power Supply Modes: 4 * AA batteries(not included), AC/DC power adapter.Note:You can only choose a kind of power supply, they can NOT be used at the same time. Otherwise, the machine won't run, or even be damaged!Specifications:Brand: AnselfPlug Type: US Plug / EU Plug / UK Plug (Optional)Input Voltage: 100V-240V; 50/60HzOutput: 6V 1200mAPower Supply: 4 * 1.5V AA batteries(not included) or AC/DC power adapterColor: purple + whiteItem Size: 27 * 26.5 * 12cm / 10.6 * 10.4 * 4.7inItem Weight: 1.9kg / 4.2lbPackage Size: 31 * 29.5 * 14.5cm / 12.2 * 11.6 * 5.7inPackage Weight: 2.4kg / 5.3lbFeatures:12 Stitch Patterns: meet your different needs of DIY sewing.Replaceable Foot: you can change different presser foot(not included) for different needs, for example, zipper sewing.Reverse Sewing: useful for reinforcing the end of seams, ensuring there are no loose ends.With Buttonhole & Overlock FunctionAdjustable Needle Spacing: allow you to customize stitches.Double Thread & Double Speed: help you create neat, straight and firmer stitch.Foot Pedal Included: you can use hand switch or foot pedal to start(can not use simultaneously).LED Sewing Light: for easy threading, and you can see all the little details in your work.Winding Function: convenient for you to wind the bobbin thread.Thread Cutter: no scissors needed, saving your time.Mini Hidden Drawer: on the side of the sewing machine, for the handy storage of accessories like threads, bobbins, needles.Easy to sew sleeves.18cm long ruler is printed on the sewing machine.Handle: make it convenient to carry.EVA Anti-slip Bottom Pads: ensure the machine stay firmly on platform, safe to use.Multiple Power Supply Modes: 4 * AA batteries(not included), AC/DC power adapter."
https://shopee.ph/Hydrosep-Sediment-Filter-20''-SL-i.216750287.3733129141,0,0,Hydrosep Sediment Filter 20'' SL,Home Appliances,Home Appliance Parts & Accessories,Water Dispenser Parts,4.9,,"2,500",,79,0,,,0,0,,"Metro Manila, Metro Manila",0,,No Brand,overs.ph,"2,400",,80,within hours,10 months ago,,"Metro Manila, Metro Manila",0,0,0,"1micron,5micron,10micron,20micron",0,0,,,3,0,1,,,"Hydrosep Sediment Filter 1 micron 5 micron 10 micron 20micron Warranty policy - pls check carefully after u receive the items, all items are brand new "
https://shopee.ph/AZS-2L-Scarlett-Stainless-Steel-Electric-Kettle-i.22666700.2302400724,0,0,AZS 2L Scarlett Stainless Steel Electric Kettle,Home Appliances,Small Kitchen Appliances,Kettles & Air-Pots,4.6,,"1,500",,175,700,,,75,0,,"Metro Manila, Metro Manila",8,,No Brand,aizzycai,"212,400",,41,within hours,3 years ago,,"Metro Manila, Metro Manila",1,0,0,,1,1,,,19,10,27,,,"2L Scarlett Stainless Steel Electric Kettle•luxury high-grade stainless steel pot bodyOriginal cup black 360-degree rotating design•Express high-performance,security,insurance,the latest international pop style.•beautiful and elegant: work lights displayThe use of special stainless steel heating Equipment and last longer.•Automatic Power off after boiling•Anhydrous dry automatic power-off,safetyDevices,and reliable.•Economic,convenient and elegant appearance.•high-quallty thermostat precise temperature control•Electric kettles Full Range of high-qualityHigh-promecision temperature controller,Water Temperature must reach 100 degreesIn order to beat,can guarantee 100% boiling water•360-degree rotationRoyal coffee pot is split with the base design,royal coffee pot is in base can be rotated 360 degree•hidden power lineExcess winding wire can be put away to save space•Model:AQE-180A•Voltage:220V•Rated Frequency:50HZ•Rated:1800W•Package Size:203x165x230mmExecutive standard:GB4706.1-2005•what’s in the box•1 x Scarlett Stainless Steel Electric Kettle•1 x dock charger•1 x Use Manual"
https://shopee.ph/10-15-30-100ml-Peppermint-Essential-Oil-Skin-Care-Pure-Plant-Natural-Essential-Oils-i.143559133.7618854815,0,0,10/15/30/100ml Peppermint Essential Oil Skin Care Pure Plant Natural Essential Oils,Home Appliances,Humidifiers & Air Purifiers,Humidifier Oils,4.9,,"1,700",,39,159,182,471,75,0,,"Metro Manila, Metro Manila",50,,No Brand,gzdlph.ph,"9,100",,88,within hours,18 months ago,"2,800",39735,1,1,0,"5ml+Dropper,10ml,15ml,30ml+Dropper",0,0,,,20,3,7,,,"Description:A:100% Pure plant extrat essential oil. No additive, no fillers, just pure essential oil.B:Perfect Essential Oils set for diffusers, humidifiers, Oil Burners, Spa and Air Purifier.C:Each essential oil comes with 10ml amber brown bottles. This will keep the oils fresh and help against light degradation.D:Wonderful Essential oils gift set option,which is fashion enough and would be wonderful to send it to family or friends.Benefits of diffusing essential oils:1.Clears the air of dust and bacteria2.Opens the airways3.Affects mood4.Absorbed easily by the bodyHow To Use:Use for bath:Adding a few drops of essential oils to your bath creates a heavenly, natural and pure aroma, and is proven to be a highly effective way to get the most out of essential oils.Use for Massage (for professional beauty salons) :These essential oils are strong, so please do not use them directly on your skin. Adding a few drops to a carrier oils (such as Grapeseed oil), and then massaging it on to your forehead, palms, neck, back, feet or other areas.Others way: Other popular ways apart from the above include diffusers, car air fresheners and in steam / saunas and so on.Reminder:1.For external use only.2.Keep tightly sealed.3.Store in a cool, dry place.4.Avoid contact with eyes.5.Discontinue if irritation occurs.6.Keep out of reach of children.7.If pregnant or nursing, consult your doctor before use.Package includes:1 x Peppermint Essential Oil"
https://shopee.ph/Ceiling-LED-Bulb-Fan-Blade-45W-i.163907733.7236151899,1,0,Ceiling LED Bulb Fan Blade 45W,Home Appliances,Cooling & Heating,Wall & Ceiling Fan,4.9,,"2,500",,85,320,,,73,0,,"Metro Manila, Metro Manila",0,,No Brand,uwhh.mall,,,77,within hours,16 months ago,"37,500","Metro Manila, Metro Manila",0,0,0,,1,1,,,6,2,7,,,Voltage:85-265V  Bulb Type:Umbrella  LED Type:SMD 2835  Occasion:Bedroom  living room  Product Name: LED PendentI  Lamps Foldable Fan Blade Bulb 95-265V 45W E27 Super Bright Lights Angle Adjustable Home Energy Saving Ceiling LightsItem Code: 449201390Category: LED BulbsShort Description:Item Type: LED Bulbs Power Tolerance: 3% Voltage: 95-265v Average Life (hrs): 30000 hour Beam Angle(°): 90° Color Temperature: Cool White(5500-7000K) Base Type: E27 Occasion: Bedroom Shape: BarQuantity: 1   PiecePackage Size: 11.0 * 11.0 * 11.0 ( cm )Gross Weight/Package: 0.04 ( kg )Color:White
https://shopee.ph/24PCS(nobag)-or-38PCS(w-bag)-set-Confectionery-Cake-Pastry-Piping-Bag-Cake-Nozzles-i.49852537.1881967706,1,0,24PCS(nobag) or 38PCS(w/bag)/set Confectionery Cake Pastry Piping Bag Cake Nozzles,Home Appliances,Small Kitchen Appliances,,4.9,"1,200","2,300","2,300",119,225,,,47,0,,"Metro Manila, Metro Manila",0,,No Brand,apzx.ph,"33,500",,62,within hours,35 months ago,"22,800","Metro Manila, Metro Manila",0,0,0,"24Pcs Set,38Pcs Set",1,1,,,11,3,6,,,"- Durable, easy to use and clean.    - A fun and indispensable tool to personalize and beautify your favorite desserts.- Great Kit for making beautiful cake decorations!Start your breakfast with love.- Stylish and classic appearance, small and exquisite.- In wide range of use: cake, bakery, tray mats, party, hotel, etc.- Let your imagination run wild with this icing nozzles to decorate your cakes and cookies.Type: Icing piping cream cake tips nozzle setCake Tools Type: Pastry Tip SetNozzle Material: Stainless SteelPastry Bag Material: SiliconeQuantity: 38pcs/set; 24Pcs/Set38Pcs Nozzle Set Package Included: 1x Pastry Bag & 32x Stainless Steel Nozzle & 2x Converter & 2x  Piping Nails & 1x  Packing Box24Pcs Nozzle Set Package Included: 24 x Stainless Steel Nozzle & 1 x Converter  & 1 x  Packing Box#cream decoration #cake decoration #cake cream #DIY Icing #pastry bag #pastry tool #icing pipe #cream dispenser #cream pipe #cream nozzle #cake decorating"
https://shopee.ph/Mini-Fan-Home-Electric-Fan-Portable-Clip-Electric-Fan-office-desk-i.202554214.5543781738,0,0,Mini Fan Home Electric Fan Portable Clip Electric Fan office desk,Home Appliances,Cooling & Heating,Personal Fan,4.8,,,,280,0,,,0,0,,"Metro Manila, Metro Manila",8,,No Brand,kuku.karaoke.speaker.amplifier,"4,500",,66,within hours,12 months ago,"1,300","Metro Manila, Metro Manila",1,0,0,,0,0,,,14,2,5,,,"Clip, Hanging and Desk FanClip Fan, Desk Fan, Hanging Fan in 1Main material: plasticRated voltage: 220 VRated frequency: 50 HzRated power: 20 WRotating speed: 330 turn / minuteColor: white & Blue Fan Size: 35 x 25 x 22 cmFan Weight: 945 GramsPackaging size: 22.5 x 22 x 22 cmWith Packaging Weight: 1.160 KG"
https://shopee.ph/electric-fan-net-cover-finger-protection-i.74888525.1278389272,0,0,electric fan net cover finger protection,Home Appliances,Cooling & Heating,Desk Fan,4.7,"1,400","6,100",,16,25,,,36,0,,"Metro Manila, Metro Manila",0,,No Brand,qqetpp,"238,900",,91,within minutes,29 months ago,"113,900","Metro Manila, Metro Manila",1,0,0,"blue,pink",1,1,"1,100",,54,21,34,,,cmQQ  electric fan net cover finger protectionsize: 30-35cm electric fan net cover finger protectionsize: 30-35cm
https://shopee.ph/Access-Valve-Charging-Valve-(Sold-per-piece)-i.53745846.4032537809,1,0,Access Valve / Charging Valve (Sold per piece),Home Appliances,Home Appliance Parts & Accessories,Refrigerator Parts & Accessories,4.9,,"2,500",,28,40,,,30,0,,"Metro Manila, Metro Manila",0,10,No Brand,go_sali,"3,100",,98,within hours,34 months ago,"1,100","Metro Manila, Metro Manila",0,0,0,,0,0,,,1,2,2,,,"Access valve is designed to offer convenient access port for refrigeration system, it can be installed in any position on either high or low side for quick testing, pressure checking, purging or charging.All access valves feature 1/4"" SAE male flare access ports and are furnished with cap and gasket preventing any leakage. Each cap is machined to have a valve core quick -remover.>  Body of valve: solid brass>  Cap: solid brass>  Extended copper tube: Cu – DHP>  Compatible with all refrigerantsP30 per piece"
https://shopee.ph/Air-Humidifier-Absorbent-Cotton-Stick-Rod-Filter-For-USB-Aromatherapy-Diffuser-Swab-Replace-Filter-i.221907655.4555311686,0,0,Air Humidifier Absorbent Cotton Stick Rod Filter For USB Aromatherapy Diffuser Swab Replace Filter,Home Appliances,Humidifiers & Air Purifiers,Air Filters & Ducts,4.9,,,,10,0,20,,0,0,,"Metro Manila, Metro Manila",0,,No Brand,df_onlineshop,"1,100",,66,within hours,10 months ago,,"Metro Manila, Metro Manila",0,0,0,"8CM/80mm,10cm/10mm,11cm/110mm,12.5cm/125mm",0,0,,,1,0,0,,,"Humidifier Cotton Stick  ( Can be Cut to  Suitable Length)Features: ·The filter cotton sticks can be cut into any length to fit your air humidifier.·The cotton sponge stick is suitable for all essential oils, odorless, and non-toxic.·The humidifier filter cotton is made of PET fiber with super absorbent.·Straight and elastic, it is not deformed by water.·Density is uniform to ensure uniform water mist.Specification:Material: PolyesterColor: WhiteWeight: 2g/pieceAvailable Size: 8CM/80 mm & 10cm/10mm"
https://shopee.ph/FEA-Aroma-scent-oil-for-oil-burner-and-humidifier-FEA-SHOP-i.131156576.1973956345,1,0,FEA Aroma scent oil for oil burner and humidifier FEA SHOP,Home Appliances,Humidifiers & Air Purifiers,Humidifier Oils,4.7,,"3,600",,45,50,,,10,0,,"Metro Manila, Metro Manila",0,5,No Brand,shielago,"4,400",,99,within minutes,20 months ago,"4,500","Metro Manila, Metro Manila",1,0,0,"Lily,Rose,Green tea,Snow lotus,Jasmine,CK,Apple,Must,Mint,Lavander,Cherry blossoms,Hilton,Burberry,Cologne,Ocean,Coffe",0,0,,,42,7,15,,,"Scent oil .for oil burner ,we have lemon .ocean .lavender.ck,snow lotus.apple.green tea.mint.sakura.lily.jasmine ............."
https://shopee.ph/10g-Rosin-Soldering-Flux-Paste-Solder-High-Intensity-Welding-Grease-i.8710520.2298585175,0,0,10g Rosin Soldering Flux Paste Solder High Intensity Welding Grease,Home Appliances,Cooling & Heating,,4.9,"1,200","2,600",,32,0,,,0,0,,"Metro Manila, Metro Manila",0,10,No Brand,mikeonlinestore,"107,500","3,300",38,within minutes,4 years ago,,"Metro Manila, Metro Manila",0,0,0,,1,1,"1,200",,15,3,9,,,SOLDERING PASTE 10 GRAMSITEM IS BRAND NEWWILL BE PACKED WELL BEFORE BEING SHIPPED OUT  :)THANK YOU
https://shopee.ph/aksun-foldable-football-ufo-E27-40W-LED-360-degrees-light-bulb-i.27426087.7652070248,0,0,aksun foldable football ufo E27 40W LED 360 degrees light bulb,Home Appliances,Cooling & Heating,Wall & Ceiling Fan,4.8,,,,89,300,,,70,0,,"Metro Manila, Metro Manila",8,,No Brand,aksun,"154,600",,83,within minutes,3 years ago,"66,500","Metro Manila, Metro Manila",1,0,0,,0,0,,,2,0,4,,,Quike detailsproduct name:foldable football led bulbpower:40Wlight source:led 5730*120LEDshe’ll material:ABS+PP plasticbeam angle:E27lamp luminous flux(lm):3400-3600lmCRI(RA>):80working lifetime(hour):50000
https://shopee.ph/Refrigeration-Flo-for-Cleaning-Capillary-i.53745846.7033772325,1,0,Refrigeration Flo for Cleaning Capillary,Home Appliances,Home Appliance Parts & Accessories,Refrigerator Parts & Accessories,4.9,,,,10,15,,,33,0,,"Metro Manila, Metro Manila",0,10,No Brand,go_sali,"3,100",,98,within hours,34 months ago,"1,100","Metro Manila, Metro Manila",0,0,0,,0,0,,,0,0,1,,,Refrigeration Flo for Cleaning CapillaryColor PinkActual product on pictureSold per pieceP10 per piece
https://shopee.ph/WJF-Wireless-Electric-Kettle-1.8L-(Silver)-i.26346925.2092346912,0,0,WJF Wireless Electric Kettle 1.8L (Silver),Home Appliances,Small Kitchen Appliances,Kettles & Air-Pots,4.5,"2,900","6,700","2,500",159,358,,,56,0,,"Metro Manila, Metro Manila",18,,No Brand,grocerysale.no1,"513,700",,88,within hours,3 years ago,"570,700","Metro Manila, Metro Manila",0,0,0,,1,1,"2,100",,129,64,142,,,"Modern economical designPower:1500W; Frequency:220VCapacity:1.8LPower supply via base plateInner indicator system:automatic switching off,boil dry safety cut offRemoveable filterEconomic handle designConvenient cord storage********************************************************50% Shipping fee for orders beyond P250.FREE Shipping for orders beyond P500.***********************************************************This product may be unsealed to fit in the LBC pouch for free shipping.***"
https://shopee.ph/-Free-Adapter-2-Layer-Cooker-Boiler-NonStick-Ceramic-Marble-Frying-Pan-Rice-Mini-Rice-Cooker-i.49852537.2413480081,1,0,[Free Adapter] 2-Layer Cooker Boiler NonStick Ceramic/Marble Frying Pan Rice Mini Rice Cooker,Home Appliances,Small Kitchen Appliances,Rice Cooker,4.8,,"1,500",,279,750,299,,63,0,,"Metro Manila, Metro Manila",5,,No Brand,apzx.ph,"33,500",,62,within hours,35 months ago,"22,800","Metro Manila, Metro Manila",0,0,0,"Wine Red,Purple,Pink,Light Green,Khaki,Blue",1,1,,,16,6,12,,,"Product Specifications-Materials : Non Stick Ceramic  / Non stick Marble -Weight : 1.5kg (+/- 5g)-Pot dimension : 17cm(diameter) x 4.2cm (depth)-Dimension : 31cm (length) x 20.5cm (height) x 20cm (width)-Packaging :box-Packaging dimension: 22cm x 40cm x 11.5cm-Package weight : 1.4kg (+/- 5g)Highlights-Made from non stick ceramic (2layer Coating)-Suitable to fry,steam, braised, stew and all kind of cooking purpose-Adjustable power to suit your cooking need-Tempered glass lids cover for durability and safety-Anti scald pot handle with comfortable grip-Double safety protection with automatic power off function when temperature exceeds 200°C-Equipped with fuse to prevent accident in case temperature regulator faulty"
https://shopee.ph/New-Electric-Meat-Grinder-Baby-Food-processor-i.35364345.2091569469,0,0,New Electric Meat Grinder Baby Food processor,Home Appliances,Small Kitchen Appliances,"Blender, Juicer, & Mixer",4.8,"1,900",,"2,100",320,"1,280",,,75,0,,"Metro Manila, Metro Manila",18,,No Brand,akerman.shop,"171,600",,38,within hours,3 years ago,"84,100","Metro Manila, Metro Manila",0,0,0,,1,1,"1,400",,28,7,25,,,"Description:  Features: 100% brand new and high quality With 4 ultra-sharp stainless iron blades rotator for fast and even chopping/mincing. Powered by power cable. Perfect for chopping food fast, with anti-skid base and transparent body. Perfect for slicing boneless meat/ vegetable/ fruit salads/ onion and garlic, cutting various foods for baby, chopping herbs, veggies, pesto and more. Safe and convenient for use, making vegetable preparation fun and easy, easy to clean after use. It's a great kitchen tool for household use. Very convenient and fast(Only 2 seconds to finish the work).  Just press the top button for seconds to finish the work. It is very easy to disassemble. Just rinse with tap water for seconds after disassembling.   Specification: Plug: EU Plug Rated voltage: 220V Rated power: 250W Rated frequency: 50Hz Capacity: 600ml Material: ABS, PC, PP, Electronic components, 430 stainless steel Dimensions: 23.5x12cm(9.25x4.72in)(approx) Color: Clear&Pink Quantity: 1 set  Note: Transition: 1cm=10mm=0.39inch No retail package. Please allow 1-3mm error due to manual measurement. pls make sure you do not mind before you bid. Due to the difference between different monitors, the picture may not reflect the actual color of the item. Thank you!  Package includes: 1 x Meat Grinder 1 x Charging Cable 1 x User Manual"
https://shopee.ph/N9-USB-Rechargeable-Mini-Electric-Handheld-Fan-Free-Battery-i.39445220.2403662368,0,0,N9 USB Rechargeable Mini Electric Handheld Fan Free Battery,Home Appliances,Cooling & Heating,Personal Fan,4.7,"2,200","6,700","1,200",72,159,,,55,0,,"Metro Manila, Metro Manila",5,,No Brand,caz.ph,"294,800",,79,within hours,3 years ago,"190,700","Metro Manila, Metro Manila",1,0,0,"White,Green,Mint Green,Pink,Black,Violet",0,0,"1,600",,69,30,51,,,"USB Rechargeable Mini Electric Handheld Fan Free BatteryProduct Name]: N9 Handheld Fan Three-speed wind speed adjustable[Product Color]: Pink, Blue, White, Green, Black[Fan blade]: 4 pieces of PP fan blades (large wind)[product materials]: ABS environmentally friendly raw materials[product size]: about 21.6X10.5cm[product box size]: 53.5X34X46.5CM[product weight]: about 154g (with the weight of the battery)[PCS]: One box of 100pcs[product packaging]: neutral color box[output power]: 4.5W[Input Current]: DC 0.5A /1A[Output voltage]: DC5V-9V[Input voltage]: DC5V[Power supply mode]: Battery storage, USB power supply (pluggable USB port), Powerbank power supply[product accessories]: 18650 # lithium battery one + USB data cable + base#USB #Rechargeable #Mini #Electric #Handheld #Fan #Free #Battery #caz#mrd #mrdgrocery"
https://shopee.ph/One-Mall-Dual-purpose-Portable-Butane-gas-stove-with-grill-Mini-Camping-with-Case-i.281358346.3163106970,0,0,One Mall Dual purpose Portable Butane gas stove with grill Mini Camping with Case,Home Appliances,Small Kitchen Appliances,Grills & Surface Cooker,4.6,,,,175,399,539,"1,299",59,0,,"Metro Manila, Metro Manila",18,,No Brand,onemallph,"9,100",,58,within hours,4 months ago,"14,500","Metro Manila, Metro Manila",0,0,0,"Dual use Gas Stove,Grill Barbecue,Gas Stove with Grill,Single use Gas Stove",0,0,,,16,6,10,,,"note This product does not include butaneAbout this itemFeaturesPerfect Portable stove for Outdoor parties, camping, and other activities in the great outdoorsConvenient option for outdoor parties, camping, and other activities in the great outdoorsIt offers a powerful 7,650 BTUs per hour and uses a standard-size butane bottleThe portable gas cooker features a high power flame, Piezo electronic ignition, and a safety shut-off and locking deviceCSA-certified , Includes Stove Case"
